"Metabolite","Log2FC_ TvN_Early","p.val_ TvN_Early","p.adj_ TvN_Early","Log2FC_ TvN_Late","p.val_ TvN_Late","p.adj_ TvN_Late","Log2FC_S1-S4","SUPER PATHWAY","SUB PATHWAY"
"alpha-glutamylglutamate",0.206866630500638,0.708391026564304,0.777206154859122,0.844886576256023,0.0789701012235328,0.10291126313293,0.638019945755384,"Peptide","Dipeptide"
"alpha-glutamyltryptophan",0.535404414566378,0.704154957608836,0.77551291698411,1.00454554276385,0.0342013879545924,0.0470167051595352,0.469141128197472,"Peptide","Dipeptide"
"alpha-glutamyltyrosine",0.767644329557558,0.323437722727231,0.39978568302765,1.12768693658504,0.000332802812219188,0.000582657811058518,0.360042607027478,"Peptide","Dipeptide"
"alpha-hydroxyisovalerate",0.043563173792425,0.340306783134274,0.415316201196287,0.155833855389388,0.60099162233923,0.653153159372446,0.112270681596963,"Amino acid","Valine, leucine and isoleucine metabolism"
"alpha-tocopherol",3.07672915805757,9.89618208714306e-13,6.95146449048098e-12,3.23829172928834,7.30180779429237e-20,9.78102625468001e-19,0.161562571230774,"Cofactors and vitamins","Tocopherol metabolism"
"androsterone sulfate",-0.421692031703221,0.0251902661159908,0.0418143898640078,-0.930313727228651,1.17706544165556e-05,2.47441494304235e-05,-0.50862169552543,"Lipid","Sterol/Steroid"
"anserine",-2.3436055106665,5.55268404480167e-10,2.68768572252585e-09,-1.56492595026495,1.15241015588341e-09,4.12290838378164e-09,0.778679560401546,"Peptide","Dipeptide derivative"
"arabitol",-1.35031762561466,2.77936727139e-12,1.7592478552974e-11,-1.41054216446515,5.63803505535388e-20,7.92075168752155e-19,-0.0602245388504865,"Carbohydrate","Nucleotide sugars, pentose metabolism"
"arabonate",0.181196910795406,0.208232949905488,0.268086480948387,0.207440016705357,0.143776677526672,0.175828803089942,0.026243105909951,"Cofactors and vitamins","Ascorbate and aldarate metabolism"
"arachidate (20:0)",1.29549930947484,2.8606072147203e-09,1.29740925644007e-08,1.23630804383445,1.34966420242639e-07,3.56608523209909e-07,-0.0591912656403946,"Lipid","Long chain fatty acid"
"arachidonate (20:4n6)",-1.86109995942477,5.40898693981837e-18,2.7334774601465e-16,-1.65340877973133,1.11751034867452e-21,2.14561986945507e-20,0.207691179693432,"Lipid","Long chain fatty acid"
"arginine",-0.629636429473425,2.04711038280738e-07,7.36959737810657e-07,-0.434370507365322,3.23663696861865e-07,8.14106067215871e-07,0.195265922108103,"Amino acid","Urea cycle; arginine-, proline-, metabolism"
"argininosuccinate",-1.12227269708759,0.0459335872130949,0.0726861160295127,-0.798569930225158,0.585167598022386,0.639575970514031,0.323702766862432,"Amino acid","Urea cycle; arginine-, proline-, metabolism"
"arginylleucine",1.73644020508064,0.000205341441624474,0.00048673526903579,2.09785966898064,4.30193094341439e-09,1.4662202505365e-08,0.361419463899998,"Peptide","Dipeptide"
"arginylmethionine",1.24563024816026,0.125124486036227,0.171599295135397,0.7768728371474,0.0329208866680098,0.0453646667961092,-0.468757411012855,"Peptide","Dipeptide"
"arginylphenylalanine",1.60998728077353,3.31239969543452e-05,8.83306585449206e-05,2.28621273044473,6.21225131025849e-11,2.51989912303443e-10,0.676225449671199,"Peptide","Dipeptide"
"arginyltyrosine",1.2003611187052,0.0287015660303393,0.046966198958737,1.06584856465451,0.00146056379313197,0.00239682263488323,-0.134512554050689,"Peptide","Dipeptide"
"arginylvaline",0.473886480182259,0.0565052400132019,0.0863316133888708,0.342316731381173,0.00656296034041737,0.0100007014711122,-0.131569748801085,"Peptide","Dipeptide"
"ascorbate (Vitamin C)",-0.198971819469896,0.0105985786331374,0.0189589481139353,0.429256851535184,0.185591144363043,0.2231743197351,0.628228671005079,"Cofactors and vitamins","Ascorbate and aldarate metabolism"
"asparagine",-1.76006135784366,1.73582698393471e-12,1.13617766221181e-11,-1.24128026940265,9.11598293329158e-13,4.52655704273789e-12,0.51878108844101,"Amino acid","Alanine and aspartate metabolism"
"aspartate",-1.09525613846995,1.46889455228872e-10,7.69166601925728e-10,-1.17407068184215,1.1486833575601e-15,8.94110289127862e-15,-0.0788145433721947,"Amino acid","Alanine and aspartate metabolism"
"aspartate-glutamate",-0.703716033610063,2.54410203483571e-08,1.01764081393428e-07,-0.170329955232497,0.00623711218131739,0.00952938094546105,0.533386078377567,"Peptide","Dipeptide"
"aspartylleucine",1.12772383199287,0.0249740185348381,0.0415752447285166,1.61178266673943,2.71187912851712e-11,1.15706842816731e-10,0.484058834746555,"Peptide","Dipeptide"
"aspartylphenylalanine",0.463882615135607,0.838853945519288,0.889919170340011,1.06610099820886,7.20429645829119e-07,1.76581904679818e-06,0.602218383073251,"Peptide","Dipeptide"
"aspartyltryptophan",-0.856313654998264,1.7892946052737e-08,7.36166923312609e-08,-0.144767421861569,0.00206799061768182,0.00329961937890507,0.711546233136695,"Peptide","Dipeptide"
"aspartylvaline",-0.587624581239775,0.00134333826932669,0.00281368306593518,0.92557825666427,0.632167467056926,0.683167844324183,1.51320283790404,"Peptide","Dipeptide"
"atenolol",-0.360299526973663,0.920674391641485,0.952079801769292,-0.220513513093655,0.70371328867144,0.74785766471356,0.139786013880007,"Xenobiotics","Drug"
"azelate (nonanedioate)",0.210193532268612,0.407663546648468,0.486157769916185,0.21179360447947,0.0288538589388482,0.0401444993931801,0.00160007221085748,"Lipid","Fatty acid, dicarboxylate"
"benzoate",0.15442431257014,0.857667325236286,0.906452072176332,-0.572150828881251,1.8444901988593e-07,4.7218949090798e-07,-0.726575141451391,"Xenobiotics","Benzoate metabolism"
"beta-alanine",2.26609785314279,6.12427198080111e-13,4.52253930889928e-12,2.03400034129892,6.78822628623543e-12,3.1532405974771e-11,-0.232097511843869,"Amino acid","Alanine and aspartate metabolism"
"beta-hydroxypyruvate",-0.0707802567086581,0.362237919970555,0.439261140848505,0.164526990292532,0.0368843051210917,0.0502254367606355,0.23530724700119,"Amino acid","Glycine, serine and threonine metabolism"
"beta-tocopherol",2.29138059751897,3.10020204801936e-08,1.21477304738718e-07,2.02994510685299,1.54532417006716e-07,4.0409538862272e-07,-0.261435490665983,"Cofactors and vitamins","Tocopherol metabolism"
"betaine",-0.347118799939291,0.547559799380972,0.627026728515785,-0.297532911833395,0.192245154829943,0.230214572104048,0.0495858881058965,"Amino acid","Glycine, serine and threonine metabolism"
"bilirubin (E,E)*",0.617670824726792,0.00667300119584782,0.0123988667380914,0.0330570527237744,0.654718521339152,0.704893211759535,-0.584613772003018,"Cofactors and vitamins","Hemoglobin and porphyrin metabolism"
"bilirubin (Z,Z)",1.03231801342147,0.000137833461420521,0.00033498765307266,0.192593318171192,0.141206480690053,0.173792591618527,-0.839724695250274,"Cofactors and vitamins","Hemoglobin and porphyrin metabolism"
"butyrylcarnitine",0.414807623227819,0.231841369914965,0.296098955811574,0.644740873402183,1.86602193695568e-05,3.75814208281982e-05,0.229933250174365,"Lipid","Fatty acid metabolism (also BCAA metabolism)"
"C-glycosyltryptophan*",-0.126427345838839,0.0286695245661059,0.046966198958737,-0.316636106070194,0.0229544905131384,0.0324063395479602,-0.190208760231355,"Amino acid","Tryptophan metabolism"
"caprate (10:0)",-0.130857128370821,0.0420960560051548,0.0669815697761579,-0.383840887416517,9.32886251431413e-08,2.48769667048377e-07,-0.252983759045695,"Lipid","Medium chain fatty acid"
"caproate (6:0)",-0.149233899980869,0.131940781210844,0.177981006972942,-0.373253188568243,1.03970465039263e-08,3.3456417800344e-08,-0.224019288587374,"Lipid","Medium chain fatty acid"
"caprylate (8:0)",0.0939925660436827,0.831917612573366,0.887378786744923,-0.435326016143631,2.3402352116567e-06,5.47957512973276e-06,-0.529318582187314,"Lipid","Medium chain fatty acid"
"carnitine",0.172469917667937,0.824943432692109,0.883210812696384,0.477988564858939,0.000446806678273233,0.000770540858339468,0.305518647191003,"Lipid","Carnitine metabolism"
"catechol sulfate",-0.812473360435717,0.0114911729010844,0.0203658941262296,-0.810232653679297,3.40730195092123e-06,7.81914710649653e-06,0.00224070675642041,"Xenobiotics","Benzoate metabolism"
"celecoxib",-0.0114831796541856,0.326189429199069,0.401463912860393,0,NA,NA,0.0114831796541856,"Xenobiotics","Drug"
"chiro-inositol",-1.39982155974963,0.00281982084323755,0.00558150105053206,-1.48537969678409,0.00114659654861347,0.00190878500578427,-0.0855581370344509,"Lipid","Inositol metabolism"
"cholate",-0.279481195971865,0.174984420930687,0.228551080399265,-0.786812367583049,0.00181624327804482,0.0029222238216587,-0.507331171611184,"Lipid","Bile acid metabolism"
"cholesterol",0.0439465889167261,0.653892773938734,0.727108567159673,0.351904781662196,8.26193687822427e-05,0.000156541961903197,0.30795819274547,"Lipid","Sterol/Steroid"
"choline",-0.429975689591823,9.01478981869574e-05,0.000223815471360722,-0.746599435687796,4.83719867918256e-14,2.67906388385495e-13,-0.316623746095973,"Lipid","Glycerolipid metabolism"
"choline phosphate",0.461026219873415,0.000210184794427011,0.000496173940942452,0.324654778303352,0.00419805773902031,0.00648279157553806,-0.136371441570064,"Lipid","Glycerolipid metabolism"
"cinnamoylglycine",-0.401047640576175,0.00768070945597467,0.0141344685196211,-0.40002732668578,8.23270223057196e-06,1.78944773011677e-05,0.00102031389039486,"Xenobiotics","Food component/Plant"
"cis-aconitate",2.23504284033748,8.66373173773692e-15,1.0848498871601e-13,0.619004991696515,2.14191745284975e-06,5.03569164425085e-06,-1.61603784864096,"Energy","Krebs cycle"
"cis-vaccenate (18:1n7)",0.578140558968065,0.0385953350411244,0.0620975223008036,0.743834863014408,5.3380768167106e-07,1.33105292053043e-06,0.165694304046343,"Lipid","Long chain fatty acid"
"citalopram",0,NA,NA,0.0313008266505821,0.55654572334262,0.611775451613262,0.0313008266505821,"Xenobiotics","Drug"
"citramalate",-2.71797880242172,2.74727462833132e-14,2.87714579257971e-13,-2.09035191934352,6.81426993625051e-19,7.54811439092364e-18,0.627626883078209,"Amino acid","Valine, leucine and isoleucine metabolism"
"citrate",3.84864442849432,1.8809043652541e-17,6.37294655521389e-16,0.924059816287678,1.41040223045713e-10,5.56432660783085e-10,-2.92458461220664,"Energy","Krebs cycle"
"citrulline",0.66118922911938,1.02308979834341e-06,3.22903168400959e-06,0.356365460470389,0.000270175068172305,0.000478833351591531,-0.304823768648991,"Amino acid","Urea cycle; arginine-, proline-, metabolism"
"codeine",0,NA,NA,0.0144596042115966,0.323248218085019,0.369426534954307,0.0144596042115966,"Xenobiotics","Drug"
"cortisol",-0.841139993339742,0.145965666391529,0.194620888522039,-0.0574261431734057,0.416658236608404,0.466916623125371,0.783713850166337,"Lipid","Sterol/Steroid"
"cortisone",-1.92274054192875,2.7398378020177e-07,9.56452469067998e-07,-1.83926151855009,5.85313415006851e-07,1.45319192691356e-06,0.0834790233786651,"Lipid","Sterol/Steroid"
"creatine",0.599410106260529,0.0580828685065434,0.0882736998938495,1.31394918704686,5.59074198074478e-08,1.54820547159086e-07,0.714539080786331,"Amino acid","Creatine metabolism"
"creatinine",-1.51136182303809,9.3589632782819e-15,1.12307559339383e-13,-1.53747412205755,1.50011093880318e-14,9.29100968549069e-14,-0.0261122990194598,"Amino acid","Creatine metabolism"
"cysteine",0.0796287466081281,0.0604992471033759,0.0917041219251171,0.757367505531619,0.0662416740916199,0.0873116802672152,0.677738758923491,"Amino acid","Cysteine, methionine, SAM, taurine metabolism"
"cysteine-glutathione disulfide",1.84639775774296,1.11751801144731e-11,6.50192297569342e-11,3.04629514497574,6.23496760970387e-14,3.38805787093342e-13,1.19989738723278,"Amino acid","Glutathione metabolism"
"cysteinylglycine",1.32184925192886,0.0124611929675478,0.0219499912822861,3.25301223640761,7.94572422789173e-06,1.73361255881274e-05,1.93116298447875,"Peptide","Dipeptide"
"cystine",0.929098091617777,0.00265131110319545,0.00526605239807096,0.533057864536693,0.116112747620013,0.145077966657543,-0.396040227081084,"Amino acid","Cysteine, methionine, SAM, taurine metabolism"
"cytidine",-1.53874077025081,3.67443495310117e-10,1.82454701119506e-09,-0.677830907104456,9.0640852519071e-06,1.94085989037119e-05,0.860909863146352,"Nucleotide","Pyrimidine metabolism, cytidine containing"
"cytidine-3'-monophosphate (3'-CMP)",-0.851608567501249,2.03824376994189e-06,6.11473130982567e-06,-0.722976295886163,2.8310712778319e-06,6.57539135496442e-06,0.128632271615087,"Nucleotide","Pyrimidine metabolism, cytidine containing"
"cytidine 5'-diphosphocholine",0.530766260966436,0.816757979443339,0.876075598062129,1.04732318062304,0.00192296856163084,0.00308532003203165,0.516556919656608,"Lipid","Glycerolipid metabolism"
"cytidine 5'-monophosphate (5'-CMP)",1.09398133946388,1.61058440966467e-08,6.72243927512208e-08,1.211127005874,8.95358731448306e-15,5.73029588126916e-14,0.117145666410121,"Nucleotide","Pyrimidine metabolism, cytidine containing"
"cytosine-2',3'-cyclic monophosphate",-0.810422905203051,1.59928713923606e-08,6.72243927512208e-08,0.0482084573754818,0.0242139180862849,0.0339348341063262,0.858631362578533,"Nucleotide","Pyrimidine metabolism, cytidine containing"
"deoxycarnitine",0.219371154244498,0.102043525809397,0.143009904783973,0.436743439099375,9.4059526526334e-05,0.00017590353012717,0.217372284854877,"Lipid","Carnitine metabolism"
"dihomo-linoleate (20:2n6)",1.29053690588048,2.42859404296034e-09,1.11021441963901e-08,1.45520019047393,3.40238834827021e-18,3.62921423815489e-17,0.164663284593449,"Lipid","Long chain fatty acid"
"dihomo-linolenate (20:3n3 or n6)",-0.229035500797987,0.125916482887623,0.172275283000643,0.354338337697124,0.0300864581638357,0.0417585539816129,0.583373838495111,"Lipid","Essential fatty acid"
"dihydrocholesterol",0.0731925198230469,0.132795903637721,0.178715982465718,0.952896686309128,0.000330421059685233,0.000580251617008215,0.879704166486081,"Lipid","Sterol/Steroid"
"dimethylarginine (SDMA + ADMA)",-1.79967494284734,2.08626655669778e-13,1.76719049508518e-12,-1.89634827779686,2.52471238805247e-21,4.69107850167168e-20,-0.0966733349495199,"Amino acid","Urea cycle; arginine-, proline-, metabolism"
"dimethylglycine",-0.107578857440127,0.751358312998432,0.811974462077105,0.251118988103368,0.142876895238051,0.175100195015143,0.358697845543495,"Amino acid","Glycine, serine and threonine metabolism"
"docosadienoate (22:2n6)",1.87071350561877,3.08286042303788e-11,1.69116914635221e-10,1.82612058440455,1.99783898858681e-11,8.78439127806109e-11,-0.0445929212142158,"Lipid","Long chain fatty acid"
"docosahexaenoate (DHA; 22:6n3)",-1.48872922761378,3.30421019379766e-13,2.68059869243303e-12,-1.21923497352461,3.59189112243399e-15,2.55423368706417e-14,0.269494254089164,"Lipid","Essential fatty acid"
"docosapentaenoate (n3 DPA; 22:5n3)",0.0341442400663757,0.755904363272707,0.815357515440223,0.217577219973742,0.244998461374482,0.287998191330003,0.183432979907366,"Lipid","Essential fatty acid"
"docosapentaenoate (n6 DPA; 22:5n6)",-1.15936675752305,4.95949357831709e-08,1.91038073645936e-07,-0.716773673806822,6.40666316673503e-08,1.7572561828759e-07,0.442593083716229,"Lipid","Essential fatty acid"
"docosatrienoate (22:3n3)",1.12839205461085,2.99480052111614e-08,1.18151034257733e-07,1.56602901752067,4.2046221784623e-15,2.95349070096864e-14,0.43763696290982,"Lipid","Long chain fatty acid"
"dodecanedioate",0.0818626844313484,0.422037232014822,0.502259185207722,-0.234504198113455,0.473996343972284,0.526053745911436,-0.316366882544804,"Lipid","Fatty acid, dicarboxylate"
"eicosapentaenoate (EPA; 20:5n3)",-1.25860154639458,7.43492167604302e-08,2.78085382168882e-07,-1.02190684714124,2.80141988889738e-06,6.53286581378498e-06,0.236694699253344,"Lipid","Essential fatty acid"
"eicosenoate (20:1n9 or 11)",2.39671611755424,1.52571656636742e-15,2.31266511112535e-14,2.27645958216177,9.53127432004667e-22,1.8931082787403e-20,-0.120256535392474,"Lipid","Long chain fatty acid"
"epinephrine",0,NA,NA,0,NA,NA,0,"Amino acid","Phenylalanine & tyrosine metabolism"
"ergothioneine",1.89503495313956,2.00775863466181e-10,1.02342387041168e-09,2.22796998934637,1.03456602504092e-19,1.29545658787733e-18,0.332935036206806,"Xenobiotics","Food component/Plant"
"erucate (22:1n9)",2.4149054592907,3.89664132408246e-13,3.02911839114075e-12,2.09733665053977,7.17335816801098e-14,3.86154607922834e-13,-0.317568808750933,"Lipid","Long chain fatty acid"
"erythritol",0.23486477157374,0.0245900611943676,0.0410547108636398,0.706152981454871,0.0619878632910487,0.082269606579825,0.471288209881131,"Xenobiotics","Sugar, sugar substitute, starch"
"erythronate*",-0.174616054194713,0.082978064158152,0.119488412387739,-0.0295118852272874,0.975075405064508,0.995821690278647,0.145104168967426,"Carbohydrate","Aminosugars metabolism"
"ethanolamine",-1.46980498817079,1.20352464510967e-09,5.72917517010883e-09,-1.22936775045285,1.78091120051977e-08,5.42753889682217e-08,0.240437237717939,"Lipid","Glycerolipid metabolism"
"flavin adenine dinucleotide (FAD)",-2.24932307441409,1.54492258625094e-16,3.29583485066866e-15,-1.96379393869606,7.16050178277779e-21,1.2130732432e-19,0.285529135718035,"Cofactors and vitamins","Riboflavin metabolism"
"fructose",1.83159078862233,3.63003023389804e-07,1.24458179447933e-06,2.26093017770956,6.97669793362531e-20,9.56804288040042e-19,0.429339389087221,"Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism"
"fructose-6-phosphate",2.6763527360771,5.75433624651068e-16,9.46999336568615e-15,2.86469322308504,2.31687744344138e-23,6.06600639737379e-22,0.18834048700794,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"fructose 1-phosphate",3.25277025339322,6.65773637295421e-13,4.85424829217927e-12,3.23623207554356,9.69064125576607e-21,1.59480267523465e-19,-0.0165381778496618,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"fucose",-0.258354383127784,0.0169192711591013,0.0290910453362459,-0.213397226799162,0.300971209581166,0.34811127855171,0.0449571563286227,"Carbohydrate","Aminosugars metabolism"
"fumarate",-2.03917675570294,3.62554157975329e-15,4.85653941846023e-14,-1.60778850767139,1.01917151210106e-16,9.03142755338783e-16,0.431388248031543,"Energy","Krebs cycle"
"gabapentin",-0.151701883504293,0.619257305429897,0.692606228985671,0,NA,NA,0.151701883504293,"Xenobiotics","Drug"
"galactose",0.265264996855954,0.279969561622628,0.350570581510074,0.7499535536486,0.0107984408301852,0.015867096730068,0.484688556792646,"Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism"
"gamma-aminobutyrate (GABA)",-2.02141364687823,4.33933040422314e-14,4.23636324208904e-13,-1.91331428932409,2.04029785541603e-14,1.22855242589956e-13,0.108099357554148,"Amino acid","Glutamate metabolism"
"gamma-glutamylcysteine",1.25184613184953,0.074306447993144,0.110310603206317,1.54156264007998,9.64056693518693e-09,3.11964413183577e-08,0.289716508230446,"Peptide","gamma-glutamyl"
"gamma-glutamylglutamate",2.67320752514234,3.45239250632975e-14,3.55103229222488e-13,1.93060096824471,7.36803935300509e-15,4.76852883969768e-14,-0.742606556897631,"Peptide","gamma-glutamyl"
"gamma-glutamylglutamine",1.80121535817436,4.18448175117728e-06,1.21118667772769e-05,2.2649030310614,0.000390065790129742,0.000680842106408276,0.463687672887046,"Peptide","gamma-glutamyl"
"gamma-glutamylisoleucine*",-0.87363278521574,2.66258071716865e-05,7.23418157117521e-05,-1.03016185412527,1.22074158513575e-09,4.34041452492711e-09,-0.156529068909527,"Peptide","gamma-glutamyl"
"gamma-glutamylleucine",0.263871014741717,0.139782405389431,0.186808968687499,-0.362272935550264,0.00069705644251694,0.00117398979792327,-0.626143950291981,"Peptide","gamma-glutamyl"
"gamma-glutamylphenylalanine",-0.296466767101746,0.00184168520291098,0.00374844762147252,-0.558454175795188,3.87506004001524e-08,1.11046496669093e-07,-0.261987408693442,"Peptide","gamma-glutamyl"
"gamma-glutamylvaline",0.151093584158792,0.466287965885763,0.546251344603636,-0.207503079510222,0.0866439884894285,0.112150421055979,-0.358596663669015,"Peptide","gamma-glutamyl"
"gamma-tocopherol",2.44298310247336,1.44114007538828e-11,8.13820277866320e-11,2.26841004622482,4.78490719219437e-15,3.23772086294578e-14,-0.174573056248544,"Cofactors and vitamins","Tocopherol metabolism"
"glucarate (saccharate)",0.431268337701319,0.346646592410293,0.421241428751749,0.528667812618976,0.0559868653648414,0.0746491538197886,0.0973994749176573,"Cofactors and vitamins","Ascorbate and aldarate metabolism"
"gluconate",-1.76067933336157,1.66276006817946e-12,1.10086183824295e-11,-1.77499963799222,3.03411368433514e-13,1.54659246210358e-12,-0.0143203046306479,"Carbohydrate","Nucleotide sugars, pentose metabolism"
"glucose",1.79445554871482,1.22931971986494e-12,8.42962093621674e-12,2.20946577313758,1.01898529368179e-19,1.29545658787733e-18,0.415010224422756,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"glucose-6-phosphate (G6P)",2.96944863118933,5.21567761408452e-16,8.83597148739025e-15,3.39384080809481,9.21215491299615e-25,5.24483622300712e-23,0.424392176905477,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"glucose 1-phosphate",3.20439611704518,8.71432197993692e-17,2.2815679365653e-15,3.08932677642199,4.85515278348778e-24,1.7478550020556e-22,-0.115069340623184,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"glucuronate",-2.11070937166506,3.94416457179786e-13,3.02911839114075e-12,-1.35559960419881,2.15766225876033e-12,1.05323174664911e-11,0.755109767466249,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"glutamate",0.487976022112866,5.62381105262117e-07,1.8724365123178e-06,0.656235163010272,2.61827767996277e-15,1.90902271349185e-14,0.168259140897406,"Amino acid","Glutamate metabolism"
"glutamate, gamma-methyl ester",-1.58140390827089,3.58658634795904e-12,2.2213696090585e-11,-0.948344188064223,6.24336832690184e-08,1.72066036186386e-07,0.633059720206667,"Amino acid","Glutamate metabolism"
"glutamine",0.497535821865844,1.73114607930021e-06,5.24810600882589e-06,0.426705787802543,5.192922484371e-08,1.44498712608584e-07,-0.0708300340633009,"Amino acid","Glutamate metabolism"
"glutarate (pentanedioate)",-0.113631863981962,0.127757660383515,0.173967877969042,0.503903859801934,0.432642235535705,0.483887238191391,0.617535723783895,"Amino acid","Lysine metabolism"
"glutaroyl carnitine",-1.16507172071192,1.97184543770548e-06,5.94650770742595e-06,-1.01038150406276,4.99838731129053e-09,1.68366730485576e-08,0.154690216649161,"Amino acid","Lysine metabolism"
"glutathione, oxidized (GSSG)",3.95624668179594,0.000832681098070852,0.0017896429570478,5.11583563751927,2.66513346517744e-08,7.87239423560106e-08,1.15958895572334,"Amino acid","Glutathione metabolism"
"glutathione, reduced (GSH)",3.60370576005902,3.16650989969441e-07,1.09216149833771e-06,5.42022602437036,6.03776283578859e-14,3.31214418420403e-13,1.81652026431134,"Amino acid","Glutathione metabolism"
"glycerate",-0.288054820537321,0.00302525625440923,0.00594726144211508,-0.195905266056832,0.0896944788603228,0.11506463212371,0.0921495544804899,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"glycerol",-0.158420209439163,0.0185033178914561,0.0314392657978723,0.11219481967801,0.51387024084112,0.568117579125692,0.270615029117173,"Lipid","Glycerolipid metabolism"
"glycerol 2-phosphate",0.424777394315093,0.263604103714408,0.332973604691884,0.817344356196456,0.000193132164793761,0.000348727670599394,0.392566961881364,"Xenobiotics","Chemical"
"glycerol 3-phosphate (G3P)",-0.553104061340856,0.00388385696581939,0.00745700537437323,0.0251260743910345,0.268434723795036,0.314905093494788,0.578230135731891,"Lipid","Glycerolipid metabolism"
"glycerophosphoethanolamine",-1.55702278893516,2.00326479045455e-10,1.02342387041168e-09,-1.15126396414192,1.23378457606771e-08,3.84140495035136e-08,0.40575882479324,"Lipid","Glycerolipid metabolism"
"glycerophosphorylcholine (GPC)",0.417565742151418,0.0185033178914561,0.0314392657978723,0.848773881999289,1.19036907463019e-08,3.76732190652192e-08,0.431208139847871,"Lipid","Glycerolipid metabolism"
"glycine",-0.286392625337958,0.02036684404339,0.0344026456568699,-0.211941457434418,0.0324069947503823,0.0447636186480101,0.0744511679035406,"Amino acid","Glycine, serine and threonine metabolism"
"glycocholenate sulfate*",-0.14600220336109,0.0435441002907046,0.0690947707092172,-0.167873848893808,0.0634954411949371,0.0840767221339856,-0.0218716455327183,"Lipid","Bile acid metabolism"
"glycolate (hydroxyacetate)",-0.500395891490032,1.17248340382046e-06,3.65054292216532e-06,-0.497420192575177,4.38876980357046e-09,1.48701847462152e-08,0.00297569891485522,"Xenobiotics","Chemical"
"glycolithocholate sulfate*",-0.0682251579708572,0.861604623593374,0.908945536977626,-0.78148214019731,4.18345399662518e-05,8.19615476889831e-05,-0.713256982226452,"Lipid","Bile acid metabolism"
"glycylglycine",-1.61745965200789,1.35220259604054e-13,1.21698233643648e-12,-1.3695383394026,6.89002964486817e-15,4.5098375857319e-14,0.247921312605293,"Peptide","Dipeptide"
"glycylisoleucine",-0.742902830750195,7.75809118805419e-06,2.19051986486236e-05,-0.0272091855175649,0.18018162968571,0.217577816978971,0.71569364523263,"Peptide","Dipeptide"
"glycylleucine",0.0201203415576781,0.0295519125151884,0.0482206844440468,0.275479398770514,0.244998461374482,0.287998191330003,0.255359057212836,"Peptide","Dipeptide"
"glycyllysine",-0.0292250276530288,0.894061191681808,0.929565426730544,0.282422666399098,0.324754794864664,0.370413389786231,0.311647694052126,"Peptide","Dipeptide"
"glycylmethionine",0.486384787324629,0.776429286544169,0.83437177061463,0.934209797080996,0.000694373744298993,0.00117305645329476,0.447825009756367,"Peptide","Dipeptide"
"glycylphenylalanine",0.853215890810575,0.00232831429592354,0.00465662859184707,1.26175213825026,5.03256854542083e-08,1.40716479716621e-07,0.408536247439684,"Peptide","Dipeptide"
"glycylproline",0.563539885097793,0.000107134663338706,0.000264847923103412,0.881584206139893,1.28819913125936e-11,5.79689609066712e-11,0.3180443210421,"Peptide","Dipeptide"
"glycylthreonine",-2.26486333012378,2.03589119348259e-16,3.78281718530959e-15,-1.51056997022136,2.63229172502608e-14,1.51620003361502e-13,0.754293359902422,"Peptide","Dipeptide"
"glycyltryptophan",0.0811450927685142,0.0707381238061226,0.105557407544888,0.700828291892728,0.0943641926279872,0.120316148641654,0.619683199124214,"Peptide","Dipeptide"
"glycyltyrosine",0.46296224835591,0.0464028601722678,0.0732275272855513,0.670691958570019,6.52680834670969e-05,0.000125733833033605,0.207729710214109,"Peptide","Dipeptide"
"glycylvaline",-1.63904376388388,8.51642918515157e-15,1.0848498871601e-13,-1.14975484935166,2.1186350013102e-11,9.17544181018551e-11,0.489288914532226,"Peptide","Dipeptide"
"guanidinoacetate",-1.32359991737292,1.52824538600827e-06,4.68228373585513e-06,-0.981600008215424,1.40673868008636e-07,3.69991543255592e-07,0.341999909157499,"Amino acid","Guanidino and acetamido metabolism"
"guanine",-0.445938250020269,0.0471919820742519,0.074161803115178,0.243804577670904,0.0344297133484722,0.0471096126378189,0.689742827691173,"Nucleotide","Purine metabolism, guanine containing"
"guanosine",0.759264867227296,1.20840933400167e-06,3.74217084077936e-06,0.967245239726193,1.04145423310421e-10,4.18417325360735e-10,0.207980372498896,"Nucleotide","Purine metabolism, guanine containing"
"guanosine 5'- monophosphate (5'-GMP)",1.71017733177657,1.81612095031342e-07,6.57915514075804e-07,1.46192428324909,3.77979015785486e-06,8.63952036081111e-06,-0.248253048527479,"Nucleotide","Purine metabolism, guanine containing"
"gulono-1,4-lactone",-1.01521010920678,7.68852783260061e-09,3.35499396331663e-08,-0.993814196199449,3.309955720626e-11,1.37160755041768e-10,0.0213959130073292,"Cofactors and vitamins","Ascorbate and aldarate metabolism"
"heme",3.43594496240702,6.63687751873137e-06,1.9019111695469e-05,0.559306165959365,0.0944147555312978,0.120316148641654,-2.87663879644765,"Cofactors and vitamins","Hemoglobin and porphyrin metabolism"
