"Pathway","Comparison","Regulation_Grouping_2","fGSEA NES","fGSEA padj","fGSEA pval","fGSEA size","gene","Genes_in_Pathway","Percentage_of_Pathway_detected","In Threshold?"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"ALOX5",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"PTGS1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"ALOX12B",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"LTA4H",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"SLCO1B1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"TBXAS1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"SLCO2A1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"PTGES",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"AKR1B1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"CBR1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"CYP4F3",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"SLCO3A1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"SLCO1A2",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"SLC22A1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"SLC22A3",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"SLC22A2",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"MGST2",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"ALOX15",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"PTGS2",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"PTGIS",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"ALOX12",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"HPGDS",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"PTGES2",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"AKR1A1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"CYP4F2",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"MGST3",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"FADS1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"LTC4S",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"CYP4F12",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"PTGDS",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"ALOX15B",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"SLCO2B1",37,8.11,"NO"
"Eicosanoid Metabolism","Stage IV-Stage I","TPDS",1.4497829221961,0.642029494382023,0.0291033984092552,3,"AKR1C4",37,8.11,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ALDH3B2",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ALDH3B1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ALDH1B1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ADH4",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ADH1A",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"AOX1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ALDH1A1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ZADH2",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ADH1C",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ALDH3A1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ADH7",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS&TMDE",1.13993809171623,0.595547945205479,0.301174168297456,1,"ADH1B",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ALDH3B2",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ALDH3B1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ALDH1B1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ADH4",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ADH1A",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"AOX1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ALDH1A1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ZADH2",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ADH1C",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ALDH3A1",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ADH7",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","MDS",1.25381743218654,0.8817130099452,0.15201948447331,1,"ADH1B",12,8.33,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ALDH3B2",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ALDH3B1",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ALDH1B1",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ADH4",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ADH1A",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"AOX1",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ALDH1A1",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ZADH2",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ADH1C",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ALDH3A1",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ADH7",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TMDS",-1.3227174205256,0.370056497175141,0.147249579630074,2,"ADH1B",12,16.67,"YES"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ALDH3B2",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ALDH3B1",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ALDH1B1",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ADH4",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ADH1A",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"AOX1",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ALDH1A1",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ZADH2",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ADH1C",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ALDH3A1",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ADH7",12,25,"NO"
"Ethanol Metabolism","Stage IV-Stage I","TPDS",-0.86771806813228,0.896593186372746,0.62567084078712,3,"ADH1B",12,25,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"PTPLAD2",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"SCD5",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ACACA",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"PTPLB",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ELOVL2",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"FADS3",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"FADS6",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"FASN",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"HSD17B12",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ELOVL1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"SCD",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"TECR",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"TECRL",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ELOVL4",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ACACB",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"MCAT",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"AACS",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ELOVL3",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"PTPLAD1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"PTPLA",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ELOVL6",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"FADS1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ELOVL7",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"SLC25A1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"ELOVL5",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS",-0.972396196711028,0.928151709401709,0.566848037310532,1,"FADS2",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"PTPLAD2",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"SCD5",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ACACA",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"PTPLB",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ELOVL2",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"FADS3",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"FADS6",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"FASN",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"HSD17B12",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ELOVL1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"SCD",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"TECR",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"TECRL",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ELOVL4",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ACACB",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"MCAT",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"AACS",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ELOVL3",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"PTPLAD1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"PTPLA",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ELOVL6",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"FADS1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ELOVL7",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"SLC25A1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"ELOVL5",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","MDS&TMDE",-1.01958526363012,0.722414143466775,0.48160942897785,1,"FADS2",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"PTPLAD2",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"SCD5",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ACACA",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"PTPLB",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ELOVL2",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"FADS3",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"FADS6",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"FASN",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"HSD17B12",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ELOVL1",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"SCD",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"TECR",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"TECRL",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ELOVL4",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ACACB",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"MCAT",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"AACS",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ELOVL3",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"PTPLAD1",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"PTPLA",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ELOVL6",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"FADS1",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ELOVL7",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"SLC25A1",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"ELOVL5",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TMDS",1.37657433603832,0.236481033091203,0.0501626433829824,2,"FADS2",26,7.69,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"PTPLAD2",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"SCD5",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"ACACA",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"PTPLB",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"ELOVL2",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"FADS3",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"FADS6",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"FASN",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"HSD17B12",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"ELOVL1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"SCD",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"TECR",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"TECRL",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"ELOVL4",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"ACACB",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"MCAT",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"AACS",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"ELOVL3",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"PTPLAD1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"PTPLA",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"ELOVL6",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"FADS1",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"ELOVL7",26,3.85,"NO"
"Fatty Acid Biosynthesis","Stage IV-Stage I","TPDE",1.1853990295838,0.617839444995045,0.239295718287315,1,"SLC25A1",26,3.85,"NO"
