ensembl_gene_id,logFC_rna,padj_rna,logFC_meth,padj_meth,CpG_Beta_diff,external_gene_name,entrezgene_id,hgnc_symbol,logFC_protein,padj_protein,Regulation_Grouping_1,Regulation_Grouping_2,Regulation_Grouping_3
ENSG00000145332,-0.405151898967793,1.0860273482749e-23,-1.4369931047119,3.0857278075670195e-42,-0.23147186585392,KLHL8,57563.0,KLHL8,0.0024171971187802,0.964951913037198,None,None,None
ENSG00000145335,0.214913755081705,0.08536675315632,-0.723128384450008,3.4999394921966e-11,-0.1065275443035371,SNCA,6622.0,SNCA,0.778850577729836,9.42768127406048e-19,TPDS_TMDE_M-neg_R--_P-pos,TMDE,TMDE
ENSG00000145337,-0.339255647075894,2.36731380113857e-09,0.644837756572728,2.70577587837423e-37,0.0413985694837441,PYURF,100996939.0,PYURF,-0.647740692796356,2.96232086003766e-39,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000145348,-0.146628117831495,3.22385922439933e-05,-1.60503832166348,4.881797401717e-85,-0.0988658823502724,TBCK,93627.0,TBCK,-0.347331606136881,4.39221834586626e-42,None,None,None
ENSG00000145349,0.35039425885944,9.27810579565849e-14,-1.30928334615449,2.15963509187854e-52,-0.1074258653404993,CAMK2D,817.0,CAMK2D,0.0903256763581393,0.0001703160830636,None,None,None
ENSG00000145362,-2.46727347302582,6.01254801411998e-45,-3.01933486623197,6.8333123124724e-55,-0.4143382376535452,ANK2,287.0,ANK2,-1.11040137371088,2.71951977614262e-51,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000145365,0.956076336562635,1.02232107435698e-56,-0.658088040130024,6.95244873479315e-45,-0.0306252760857947,TIFA,92610.0,TIFA,0.440541274122017,1.7741821671021902e-24,None,None,None
ENSG00000145375,0.176794803926338,1.57680858911721e-06,-1.56049389098753,1.0560055228563501e-63,-0.1755841793432314,SPATA5,166378.0,SPATA5,0.0274129377921622,0.0912767884930923,None,None,None
ENSG00000145384,-0.349559724068127,0.0299525617585962,-1.24057418535034,1.40195936488832e-48,-0.1089603141852868,FABP2,2169.0,FABP2,0.212511570438054,6.59273468154166e-06,None,None,None
ENSG00000145386,1.853767566024,6.40492436197464e-84,-2.41432951131814,9.26042281961626e-107,-0.0617651206766176,CCNA2,890.0,CCNA2,0.21583020245508,1.24423334271041e-06,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000145388,0.0928502831859498,0.010440941801012,-0.593256707379565,4.55588853964061e-19,-0.0374414398103445,METTL14,57721.0,METTL14,-0.0083691497670746,0.694471941959913,None,None,None
ENSG00000145390,-0.887447398961139,1.45315613181416e-39,-0.620065528447112,2.52960418419137e-11,-0.0682629561829389,USP53,54532.0,USP53,-0.386981240560951,2.9903677065770697e-22,None,None,None
ENSG00000145391,1.26251288890173,4.22103482907869e-116,-2.05635764732077,3.47247059634424e-74,-0.2759046678490229,SETD7,80854.0,SETD7,0.565147657916816,1.03424868772927e-46,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000145414,-0.191071495949873,4.92451154167953e-06,0.0,1.0,0.0,NAF1,92345.0,NAF1,0.1299325686204,6.60660837847609e-10,None,None,None
ENSG00000145423,1.71757952076331,4.69139209937321e-09,0.0,1.0,0.0,SFRP2,6423.0,SFRP2,0.134828250029966,0.0020028908499718,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000145425,0.674380433106387,5.94029530082725e-32,-1.19062629050929,2.42572588097958e-52,-0.0863145501612745,RPS3A,6189.0,RPS3A,0.0978154500779099,9.94009139997964e-09,None,None,None
ENSG00000145428,1.86685280002532,1.19683676899422e-82,-0.774958387304394,8.3477953111844e-33,-0.1193537752217706,RNF175,285533.0,RNF175,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000145431,-0.0434265307589968,0.588445521319315,-2.30655687067241,1.14369239698187e-86,-0.3355352298899417,PDGFC,56034.0,PDGFC,0.279830530984059,9.11709556854654e-09,None,None,None
ENSG00000145439,-0.714739018797236,9.18044843795779e-62,-1.14257236327694,6.53960133953664e-46,-0.0832232729464498,CBR4,84869.0,CBR4,-1.31977286155468,2.8508545679716303e-68,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000145476,-0.916608383630847,1.5100344648264e-30,-0.91797766488646,2.00541628479598e-08,-0.088646360185156,CYP4V2,285440.0,CYP4V2,-0.524645673854882,1.6189418349700501e-24,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000145491,1.32705764281084,1.52441338368938e-24,-0.920044806650568,5.715010230046e-23,-0.1272000802204973,ROPN1L,83853.0,ROPN1L,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000145494,-0.615537934000334,2.07937802993021e-21,-0.454299603680817,4.52540677325818e-29,-0.0177391914301829,NDUFS6,4726.0,NDUFS6,-1.55281195852811,1.37569707737709e-88,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000145495,-0.11489226844912,0.0062376357068057,-1.94233609421258,1.92471218483738e-85,-0.2231798945361757,MARCHF6,10299.0,MARCHF6,-0.0039959094773341,0.882123401918088,None,None,None
ENSG00000145506,1.40418846506844,7.84920851499417e-10,-3.04574892650905,1.96312168487982e-144,-0.3460386893289572,NKD2,85409.0,NKD2,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000145545,0.733220935064717,3.27909698411561e-15,-0.807308333711633,3.2145851268589897e-22,-0.1290994313559806,SRD5A1,6715.0,SRD5A1,0.0,1.0,None,None,None
ENSG00000145555,-1.08106962236253,3.43803047504087e-50,1.13166042118057,6.45377866440071e-37,0.1308811337340815,MYO10,4651.0,MYO10,-0.327658459786649,2.72700143920501e-15,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000145569,0.606393669477928,2.0194152588501e-19,0.0,1.0,0.0,OTULINL,54491.0,OTULINL,0.403102248591635,6.7672804133419095e-28,None,None,None
ENSG00000145592,1.11628495105758,1.8289429546054e-62,0.0,1.0,0.0,RPL37,6167.0,RPL37,1.17376505333813,3.8680415691759e-30,TPDE_M--_R-pos_P-pos,TPDE,TPDE
ENSG00000145604,0.723539009352854,1.41578910913244e-52,-0.893290410110633,2.7697351997818e-24,-0.029819671430918,SKP2,6502.0,SKP2,0.0567973882296531,0.289075215128767,None,None,None
ENSG00000145623,1.70616199873106,7.47232365471981e-59,-1.86510158830765,2.72151568064801e-60,-0.2852546962670095,OSMR,9180.0,OSMR,0.877274288625196,1.03258853769975e-79,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000145626,-1.74875054361199,2.4754747533596104e-09,1.69757264410363,1.05031372298611e-27,0.1521303697953515,UGT3A1,133688.0,UGT3A1,-0.950388976387391,1.24921728652147e-21,MDS_M-pos_R-neg_P-neg,MDS,MDS
ENSG00000145632,2.70685645343289,4.73249610069928e-144,-1.76618266701702,1.53579584001026e-46,-0.2180794985320304,PLK2,10769.0,PLK2,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000145649,2.9603630479719,3.46105920193513e-88,-2.04227569557637,2.04519694656962e-50,-0.305113844845595,GZMA,3001.0,GZMA,0.943802537776247,6.27873673905014e-39,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000145675,0.222650416908492,0.0047191767035055,-1.00901003589171,1.2150739523996501e-23,-0.1669931409215398,PIK3R1,5295.0,PIK3R1,0.27452067721443,2.95420842217359e-39,None,None,None
ENSG00000145681,5.29216917419493,1.8785277008212198e-134,0.0,1.0,0.0,HAPLN1,1404.0,HAPLN1,1.91553070367873,5.31793947466158e-54,TPDE_M--_R-pos_P-pos,TPDE,TPDE
ENSG00000145685,2.57331754696752,3.57590997600591e-137,-2.12424652290162,1.97458130362388e-69,-0.2554835737284249,LHFPL2,10184.0,LHFPL2,0.17763533969739,0.0012484148784199,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000145687,0.264096708147717,0.0001599937084538,-2.5956282368352,5.423041117192829e-72,-0.389583249639662,SSBP2,23635.0,SSBP2,-0.254339743497543,9.77896078440732e-07,None,None,None
ENSG00000145692,-2.07139584714333,1.42842067869643e-41,-3.81828168587145,9.20630048945158e-91,-0.1991327700507263,BHMT,635.0,BHMT,-0.998746497367183,1.37035814112693e-37,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000145700,0.481864396496546,1.34758917221303e-05,0.0,1.0,0.0,ANKRD31,256006.0,ANKRD31,0.215662120646355,1.59792225073947e-06,None,None,None
ENSG00000145703,-0.94769065174627,1.04529628125025e-39,-1.87249398432151,1.71116832206144e-63,-0.1967316675958365,IQGAP2,10788.0,IQGAP2,-0.71797724984859,4.41939093356967e-51,TPDS_TMDS_M-neg_R--_P-neg,TMDS,TMDS
ENSG00000145708,-3.65559810287606,2.9501423766228e-103,0.0,1.0,0.0,CRHBP,1393.0,CRHBP,-1.10141025519765,4.62802389831265e-33,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000145715,0.41798011452357,8.01277776292388e-37,1.61737173812345,3.26840057981004e-38,0.0802693914320782,RASA1,5921.0,RASA1,0.422811195013783,1.72922969238911e-67,None,None,None
ENSG00000145721,-0.657840974154919,0.0101815190865537,0.445469961879434,1.45542645905607e-08,0.0401444062651847,LIX1,167410.0,LIX1,0.0,1.0,None,None,None
ENSG00000145723,0.270970904130429,3.38680309000118e-08,-1.09168217369064,6.08071026655238e-43,-0.1067979067833837,GIN1,54826.0,GIN1,0.0,1.0,None,None,None
ENSG00000145725,0.445903337190532,1.18589716912062e-26,-0.484095504382383,0.0003097505900497,-0.065160895636722,PPIP5K2,23262.0,PPIP5K2,0.408770449478607,8.4618454762114e-50,None,None,None
ENSG00000145730,0.783590119571511,4.4562590274635095e-34,-2.00580647274133,3.94696829910188e-67,-0.3151573400336439,PAM,5066.0,PAM,0.256272235406927,1.36580600447514e-11,None,None,None
ENSG00000145740,0.300647789412204,7.574187760224769e-13,-0.55021636073613,4.65226559476953e-16,-0.0218134530531645,SLC30A5,64924.0,SLC30A5,0.0527311398777428,0.0664657565731246,None,None,None
ENSG00000145741,0.644073270777803,1.78288909399343e-33,-1.02087217752651,1.8002791342860896e-28,-0.1054290442389427,BTF3,689.0,BTF3,0.098066112455446,3.0281828987708397e-12,None,None,None
ENSG00000145743,-0.207470685482648,7.89485113229851e-06,-1.06528474905011,7.35635705577579e-45,-0.0569261736145182,FBXL17,64839.0,FBXL17,0.10651353958987,8.15891435199959e-07,None,None,None
ENSG00000145757,0.281180241071645,0.0093165314540409,-2.57261972809754,6.43198720671552e-83,-0.3456324571366801,SPATA9,83890.0,SPATA9,0.0,1.0,None,None,None
ENSG00000145779,1.8134314873279,3.19414427331682e-118,-3.59941490550749,8.85527331709867e-77,-0.4904665253227702,TNFAIP8,25816.0,TNFAIP8,0.435170616085344,2.6787825583284096e-30,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000145780,1.05638727428698,1.12301285052717e-41,-2.08664244279156,1.35165911011129e-75,-0.1697790700206909,FEM1C,56929.0,FEM1C,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000145781,0.110733281478509,0.0175923837711312,1.33068512392212,2.1284603353505e-33,0.161925561303098,COMMD10,51397.0,COMMD10,-0.275851010451285,7.128626895471949e-36,None,None,None
ENSG00000145782,0.817626872734669,5.061443939295259e-81,-0.511123829125151,1.48237834565566e-26,-0.024275812069416,ATG12,9140.0,ATG12,-0.0120606373237544,0.686042377219014,None,None,None
ENSG00000145808,-3.83375009617826,5.8339383654198896e-71,3.79838477058079,8.86975572382402e-66,0.2020712526785042,ADAMTS19,171019.0,ADAMTS19,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000145817,0.909211712217228,2.70225908201658e-77,-0.231297199763062,0.0010813159077324,-0.039023307143876,YIPF5,81555.0,YIPF5,0.0628854860361959,0.0879256051812124,None,None,None
ENSG00000145819,1.01202996588675,3.1146656144396597e-62,-1.85703351294284,3.13136905821173e-75,-0.294514495208434,ARHGAP26,23092.0,ARHGAP26,0.586442796097174,3.56669533460666e-54,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000145824,-0.409081616102941,0.0109006799463155,0.0,1.0,0.0,CXCL14,9547.0,CXCL14,-0.8204094203075,1.1199547983210301e-21,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000145832,-2.15894144912197,2.18626580999493e-27,-2.80397712046761,7.26736016866892e-66,-0.4221900202117939,SLC25A48,153328.0,SLC25A48,-0.381647140117464,2.6481476066919797e-22,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000145833,0.248080052378851,3.38750374732921e-17,-3.84381190456826,1.53634699207819e-164,-0.1495030274287333,DDX46,9879.0,DDX46,0.0067537885042203,0.588660789447865,None,None,None
ENSG00000145839,-3.08359306505898,4.11433790401746e-49,-0.428890281291374,3.19563736378216e-10,-0.0600170465965271,IL9,3578.0,IL9,0.0,1.0,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000145850,1.9691969224787,6.79202346590945e-44,-1.1179499475684,5.97888865342887e-72,-0.0947764812886531,TIMD4,91937.0,TIMD4,-0.137357005873188,9.28998332172483e-05,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000145861,0.331657986756121,0.0449129206026551,0.63135912716178,3.15660087372546e-31,0.107459675804329,C1QTNF2,114898.0,C1QTNF2,-0.449059261612318,1.50959124356326e-09,None,None,None
ENSG00000145864,-1.82127287992501,4.07999067444103e-11,-0.908824623847077,2.58840957907104e-16,-0.1070559782112091,GABRB2,2561.0,GABRB2,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000145868,0.477557696006749,4.93872090744592e-50,-0.923041486261524,1.6484662816267601e-52,-0.0473482040583178,FBXO38,81545.0,FBXO38,-0.0062566808663013,0.77297124356213,None,None,None
ENSG00000145879,0.404110873223969,8.38833913117243e-05,-0.940564020276013,1.01489452900688e-28,-0.1087578033361186,SPINK7,84651.0,SPINK7,0.0778559427064599,0.118900350326943,None,None,None
ENSG00000145882,0.517556787805737,7.18805726759226e-13,-0.346537252493266,1.01599094733996e-18,-0.0215545238499049,PCYOX1L,78991.0,PCYOX1L,0.471038722282152,1.8711807622567e-33,None,None,None
ENSG00000145901,1.0303691381806,8.38301573873971e-66,-2.2119723549585,9.74696173467968e-54,-0.3092992156651001,TNIP1,10318.0,TNIP1,0.516020614886732,1.9947373416603903e-61,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000145907,0.52469250065819,2.28795799867843e-34,-1.15004526875113,1.0367060701358499e-28,-0.1882659429210449,G3BP1,10146.0,G3BP1,0.153482400294036,4.9244593998885495e-22,None,None,None
ENSG00000145912,0.687510744251983,1.8306740125425e-27,-0.174285599904671,0.0117850682235819,-0.0224036626741507,NHP2,55651.0,NHP2,0.0861868476567165,6.29835534084428e-06,None,None,None
ENSG00000145919,0.707410481997933,2.6768946717180702e-45,0.0,1.0,0.0,BOD1,91272.0,BOD1,0.157179873581907,1.13609859036186e-16,None,None,None
ENSG00000145920,0.384632375968357,0.0207940006038247,0.0,1.0,0.0,CPLX2,10814.0,CPLX2,0.194960226272428,0.0025836831615672,None,None,None
ENSG00000145934,-1.70465956141588,1.4242733750932202e-20,-2.3268129280487,1.79875485929589e-57,-0.3400899523624867,TENM2,57451.0,TENM2,0.177906537216828,0.0163757391207235,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000145945,-0.211149113659035,0.0303113550053313,0.722966841431943,1.98334659463722e-25,0.1210198167986939,FAM50B,26240.0,FAM50B,0.0065210801869999,0.85835956366969,None,None,None
ENSG00000145949,-1.0944167938801,8.27235134118904e-15,-1.25443360422979,2.59922470178682e-30,-0.1602121284204166,MYLK4,340156.0,MYLK4,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000145979,-0.383214217280477,5.400850578273541e-09,-5.04022528792763,8.388508252183211e-132,-0.676659385061341,TBC1D7,51256.0,TBC1D7,-0.0559868800191772,0.0844103503982022,None,None,None
ENSG00000145982,-0.0533051937839864,0.171643237406572,-2.18724174399028,1.56358121181142e-66,-0.3119815831524126,FARS2,10667.0,FARS2,-0.717736706788771,4.16940494947954e-48,TPDS_TMDS_M-neg_R--_P-neg,TMDS,TMDS
ENSG00000145990,1.4544763546879,1.76637365382363e-47,-0.615832546405252,4.1497748697677e-08,-0.092586970518857,GFOD1,54438.0,GFOD1,0.0825404509560252,0.104087089725816,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000145996,0.541024941251574,1.63692496490064e-33,-0.881545392855239,7.42482805726079e-37,-0.0822503306070213,CDKAL1,54901.0,CDKAL1,0.219713207991819,1.27989303311261e-14,None,None,None
ENSG00000146001,1.12565099165136,7.50421409615723e-24,1.42805838089074,3.12508888653958e-45,0.2213275432466733,PCDHB18P,54660.0,PCDHB18P,0.0,1.0,TPDE_TMDS_M-pos_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000146005,2.53499225371203,6.64024551032672e-35,-0.78937935626218,8.72840809495231e-18,-0.1036094788170857,PSD2,84249.0,PSD2,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000146006,0.262713316424133,3.64657118939374e-05,1.5302658347825,2.3803599476298e-31,0.2339646302280829,LRRTM2,26045.0,LRRTM2,0.0,1.0,None,None,None
ENSG00000146007,0.498143641493666,4.7967295491813503e-23,0.0,1.0,0.0,ZMAT2,153527.0,ZMAT2,0.116348567661515,6.61938672998675e-09,None,None,None
ENSG00000146013,-3.35940517970075,5.2341006165761204e-58,0.909226219663972,1.26810917040051e-13,0.0964157086160476,GFRA3,2676.0,GFRA3,0.0,1.0,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000146021,-2.34149389622634,2.09219303591794e-129,1.37120320114341,1.30039656048936e-18,0.159386133312156,KLHL3,26249.0,KLHL3,-0.229943395804573,2.05538733388968e-05,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000146038,-1.092277541825,2.3013246762989497e-13,0.980725940280643,1.47224656264841e-38,0.1004712292398102,DCDC2,51473.0,DCDC2,-0.39505901580373,1.7406388464293902e-09,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000146039,1.12477081574389,4.76459507837153e-08,-1.0959355548895,9.99799342245912e-48,-0.1279042729844622,SLC17A4,10050.0,SLC17A4,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000146047,-1.47912800702388,5.39016546982688e-15,-1.1088230682338,1.34464704225099e-53,-0.083834346080628,H2BC1,255626.0,H2BC1,0.0,1.0,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000146049,-1.35541825718172,4.68315242406016e-21,1.81710973624865,2.02396296225694e-51,0.2334756915906342,KAAG1,353219.0,KAAG1,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000146054,1.27798409148444,2.3947605374192102e-17,-0.551262442088643,4.29405132072591e-10,-0.010853591259816,TRIM7,81786.0,TRIM7,0.0,1.0,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000146063,-0.0225260997369247,0.6101131561149,-1.26738929457588,7.05630209874978e-31,-0.2054613222061742,TRIM41,90933.0,TRIM41,0.0846350857005869,0.0006764171211339,None,None,None
ENSG00000146066,0.308779206148284,3.93357733216259e-08,-0.419321997042449,6.07986711958695e-27,-0.0185914666779822,HIGD2A,192286.0,HIGD2A,-0.376647268781058,5.1093777993296093e-11,None,None,None
ENSG00000146067,0.691408023498797,1.0823447278410501e-52,-1.52197249143267,4.821015948211501e-45,-0.1744122306051693,FAM193B,54540.0,FAM193B,0.0,1.0,None,None,None
ENSG00000146070,4.57848660616888,1.71193070242259e-150,0.757759960172796,3.77769389808454e-24,0.1260492934179413,PLA2G7,7941.0,PLA2G7,0.582226817691479,2.15372106020206e-25,TPDE_M-pos_R-pos_P-pos,TPDE,TPDE
ENSG00000146072,-0.617176790454396,3.6809983443369e-08,0.703749478280435,6.76048604831102e-31,0.0355697660516601,TNFRSF21,27242.0,TNFRSF21,0.0,1.0,None,None,None
ENSG00000146083,0.417172711780844,1.45140395088614e-12,-2.09707731160512,8.72413693266583e-81,-0.3300913755987046,RNF44,22838.0,RNF44,0.0,1.0,None,None,None
ENSG00000146085,-1.02326837715766,6.69088475951366e-66,-0.756420074236363,3.41538492225246e-50,-0.0322246759979852,MMUT,4594.0,MMUT,-1.0400984657797,4.38680791939399e-65,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000146094,1.79334655276673,8.86500987994238e-88,-0.971772167104209,3.86250068963544e-39,-0.1315936795286826,DOK3,79930.0,DOK3,0.802373410211095,3.58407613328494e-60,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000146109,0.614364592856086,4.09117580122676e-52,-1.19983659064595,3.14611737632961e-57,-0.1331313694875663,ABT1,29777.0,ABT1,0.598487584333155,2.5948182213864103e-63,TPDS_TMDE_M-neg_R--_P-pos,TMDE,TMDE
ENSG00000146112,1.77568730323995,2.38302008915213e-113,-3.3078565340889,2.1556614307918106e-61,-0.4224857995247706,PPP1R18,170954.0,PPP1R18,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000146143,0.915413936160325,3.5228278375552e-82,0.0,1.0,0.0,PRIM2,5558.0,PRIM2,0.392477613568262,7.85777907906575e-22,None,None,None
ENSG00000146147,2.15165909793291,3.2302954398780698e-40,-1.53387997432605,4.46047176654519e-59,-0.2093765041390791,MLIP,90523.0,MLIP,0.435676578088854,4.91085444518016e-14,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000146151,-1.41149796287542,3.12981489385252e-11,1.86786903386265,2.27312283468056e-58,0.2990899099216218,HMGCLL1,54511.0,HMGCLL1,0.173094480486509,2.8225470764272e-11,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000146166,-3.14536085638191,7.32762730254931e-51,-1.14742534846174,9.00811401657801e-59,-0.073105959265969,LGSN,51557.0,LGSN,0.169899047986208,0.0004590412557006,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000146192,2.01015041996448,2.5139912304235e-99,-1.25619273239419,1.75130784875319e-39,-0.2023372954160512,FGD2,221472.0,FGD2,0.490014295835703,8.549068171528311e-35,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000146197,-0.715613006591547,3.18255332989989e-27,1.19353209006133,1.36554641789019e-28,0.121034739435292,SCUBE3,222663.0,SCUBE3,-0.74676802349275,7.649168317138081e-25,TPDE_TMDS_M-pos_R--_P-neg,TMDS,TMDS
ENSG00000146205,1.07982626612743,1.78162995269058e-41,-1.09859458893663,1.50106037838188e-47,-0.1399243274087963,ANO7,50636.0,ANO7,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000146215,-0.625206579178922,0.0001343488453452,0.495580886195938,2.7221619264818603e-19,0.0246647112878713,CRIP3,401262.0,CRIP3,-0.0509240343447499,0.0623070695451932,None,None,None
ENSG00000146216,-0.694620804177587,5.39554993366678e-05,0.0,1.0,0.0,TTBK1,84630.0,TTBK1,-0.604471416756563,1.2669935626565e-16,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000146223,0.100919486044795,0.0063244083139293,0.643740892261194,3.8744502271399896e-42,0.022306590526213,RPL7L1,285855.0,RPL7L1,0.407348570058732,2.30531433724999e-41,None,None,None
ENSG00000146232,1.33113413185327,1.9883360489737199e-56,-0.843713614067207,1.04057412929252e-30,-0.0917423433380034,NFKBIE,4794.0,NFKBIE,0.488266977106557,5.72924024581054e-38,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000146247,0.3162279158708,4.3187333363838e-13,1.11313371640327,1.31079310193479e-69,0.0414445176123137,PHIP,55023.0,PHIP,0.140591736785332,1.84824873734336e-13,None,None,None
ENSG00000146278,0.777498200225764,3.9989746621109396e-56,-0.415049831081448,9.76080658525455e-05,-0.019747562572722,PNRC1,10957.0,PNRC1,0.0,1.0,None,None,None
ENSG00000146281,0.0284265843790261,0.663532439044229,-0.751457368600374,5.29986191614674e-11,-0.1467659695344307,PM20D2,135293.0,PM20D2,0.569104617044231,6.89205501094267e-34,TPDS_TMDE_M-neg_R--_P-pos,TMDE,TMDE
